product_id,platform,id,url,title,creator_id,published_at,observed_at,views,likes,comments,country,country_source,is_short,product_match
magnetic-cable-clips,youtube,Lv4G26UO-zg,https://www.youtube.com/shorts/Lv4G26UO-zg,Ditch the cable mess. One magnetic beast charges everything. 🧲⚡️,UCQMabfOIcFoqXW2Y8zSVm7A,2026-09-20T12:20:01-07:00,2026-09-21T10:46:16.781069+00:00,0,0,,,,True,False
magnetic-cable-clips,youtube,_nQ_LTVJhTg,https://www.youtube.com/shorts/_nQ_LTVJhTg,Stop Untangling Your Charging Cables! 🧲,UC8uQJBaTbOnJscRdMK7Livw,2026-09-20T11:00:28-07:00,2026-09-21T10:46:17.701112+00:00,118,0,,,,True,False
magnetic-cable-clips,youtube,nRn_xWkOy5s,https://www.youtube.com/shorts/nRn_xWkOy5s,"Cute thumbs shaped cable storage hook, convenient to hold small items #fypage #storageideas #holders",UCJTtF4NAtnZ8lby8UMuSxZw,2026-09-20T22:25:42-07:00,2026-09-21T10:46:17.777386+00:00,3,0,,,,True,False
magnetic-cable-clips,youtube,LlCOu-fgc2Y,https://www.youtube.com/shorts/LlCOu-fgc2Y,DIY Cable Holder Using Binder Clips 🔌#smart #cable #organizer #hack,UCmcHnaegwtS3mr042BiZVVQ,2026-09-20T16:00:03-07:00,2026-09-21T10:46:17.639676+00:00,2131,16,,,,True,False
magnetic-cable-clips,youtube,8n1ynQ-g_oY,https://www.youtube.com/shorts/8n1ynQ-g_oY,Phone at 5%? This Magnetic Power Bank Has Built-In Cables 🔋🔥 #shorts #ytshorts,UCupaG8m6ZNXqC90bxezIquA,2026-09-20T14:30:27-07:00,2026-09-21T10:46:18.476067+00:00,392,2,,,,True,False
magnetic-cable-clips,youtube,1iLuA5eyMw0,https://www.youtube.com/shorts/1iLuA5eyMw0,Stop Cable Mess! 🔌✨ Make This DIY Cable Organizer in 1 Minute! #DIY #LifeHacks #Crafts #USA #Shorts,UCwSJiI3W4kfyWQY449xpiWQ,2026-09-19T08:00:12-07:00,2026-09-21T10:46:18.784435+00:00,585,1,,,,True,False
magnetic-cable-clips,youtube,FSHTJhOZLTs,https://www.youtube.com/shorts/FSHTJhOZLTs,Stop Pets Chewing Wires! 🐱⚡ Best Cord Protector #shorts #amazonfinds,UCLqBW0YZjAN6hT-sCeYNSPA,2026-09-20T09:00:34-07:00,2026-09-21T10:46:18.730875+00:00,1070,2,,,,True,False
magnetic-cable-clips,youtube,VWHq3RYF8pY,https://www.youtube.com/shorts/VWHq3RYF8pY,TIVEIN 240W Magnetic charging cable,UCp629buiMRB3u6_cZ0CvQxQ,2026-09-20T00:36:08-07:00,2026-09-21T10:46:19.512946+00:00,87,0,,,,True,False
magnetic-cable-clips,youtube,kQFNcNxWrQw,https://www.youtube.com/shorts/kQFNcNxWrQw,"The MagStack cable combines 100W fast charging, 480Mbps data transfer, a braided nylon design, and",UCEJEOr_rj8bLfhutA5KkQcw,2026-09-19T14:06:43-07:00,2026-09-21T10:46:19.767109+00:00,1152,11,,,,True,False
magnetic-cable-clips,youtube,WI6-9Nbkd6k,https://www.youtube.com/shorts/WI6-9Nbkd6k,ESSAGER 100W 2-in-1 Magnetic Charging Cable | Type-C to Type-C + Watch :Link bio 🙏,UCXU4pC7aRiOjm-BPONJIYHQ,2026-09-19T17:24:16-07:00,2026-09-21T10:46:19.831086+00:00,1045,8,,,,True,False
magnetic-cable-clips,youtube,wnVYR3GSbCw,https://www.youtube.com/shorts/wnVYR3GSbCw,Phone Dropped Once? This MagSafe Mount Actually Holds,UCXHqaj3FzcawSpfiYxRMAJg,2026-09-19T19:27:33-07:00,2026-09-21T10:46:20.729365+00:00,109,0,,,,True,False
magnetic-cable-clips,youtube,AbAzp1jtQrw,https://www.youtube.com/shorts/AbAzp1jtQrw,"Upgrade Your Tech | SYNCWIRE MagSafe Grip, Kickstand, All-Day Comfort!",UCSQEhKBdr86Wn6Zzfvwvvpw,2026-09-20T15:51:06-07:00,2026-09-21T10:46:20.584046+00:00,1143,16,,,,True,False
magnetic-cable-clips,youtube,S-u0gFp-81Q,https://www.youtube.com/shorts/S-u0gFp-81Q,Silicone Charger Case 🔥 | Cable Protector & Organizer | Travel-Friendly Charging Gadget #shortsfeed,UCq0GsGzppjbwdgLVJ_2XUOg,2026-09-20T01:24:33-07:00,2026-09-21T10:46:20.770036+00:00,1201,11,,,,True,False
magnetic-cable-clips,youtube,NtEWddzjh7I,https://www.youtube.com/shorts/NtEWddzjh7I,Your cable drawer called. It's time for an intervention. 👋 🔌,UCerb9JU2eoAUFQft-pWVZBA,2026-09-20T19:22:29-07:00,2026-09-21T10:46:22.590645+00:00,531,8,,,,True,False
magnetic-cable-clips,youtube,i7hjpnALi68,https://www.youtube.com/shorts/i7hjpnALi68,Here’s how to store your phone cables from now on #CableStorage #DIYLifeHacks #PhoneChargingCable,UCPkyfqCTAbWHqNoWRv9BVxg,2026-09-20T00:59:09-07:00,2026-09-21T10:46:22.406201+00:00,1041,6,,,,True,False
magnetic-cable-clips,youtube,eRlrkpoeeQw,https://www.youtube.com/shorts/eRlrkpoeeQw,Genius Screw Cable Tie Trick You Never Knew #worker #process #cablemanagement #diyhacks #fastener,UCU-Jf8Bd3QmRek72LEC3zpw,2026-09-18T20:00:09-07:00,2026-09-21T10:46:22.958600+00:00,8185,19,,,,True,False
magnetic-cable-clips,youtube,HV5q3tU6n5E,https://www.youtube.com/shorts/HV5q3tU6n5E,"Best way to wrap charging cables: neat, space-saving, and I've been doing it wrong!",UCIeTBM1_hy7142jqUGre3wA,2026-09-20T18:29:43-07:00,2026-09-21T10:46:23.243062+00:00,927,6,,,,True,False
reusable-lint-roller,youtube,t_lVMh6i8as,https://www.youtube.com/shorts/t_lVMh6i8as,This Pet Hair Remover is Going VIRAL For a Reason 😳 #shorts,UCbYm0UGtrP9qRTDoQZE69TA,2026-09-20T00:31:29-07:00,2026-09-21T10:46:26.631063+00:00,1532,15,,,,True,False
reusable-lint-roller,youtube,toILg3R9-Nw,https://www.youtube.com/shorts/toILg3R9-Nw,This Long-Handle Lint Roller Removes Hair So Easily! 😍✨ #Shorts,UC-hqEKAI6tV7RtrfnPPpmGA,2026-09-21T02:08:36-07:00,2026-09-21T10:46:26.709738+00:00,0,0,,,,True,False
reusable-lint-roller,youtube,mpI47GLs1nE,https://www.youtube.com/shorts/mpI47GLs1nE,Kapdon Par Lint? 😱 ROJYO Electric Lint Remover | Easy Clothes Care #Shorts,UCym35AMAr2627NfzMTwHIkw,2026-09-19T20:05:46-07:00,2026-09-21T10:46:26.576037+00:00,643,6,,,,True,False
reusable-lint-roller,youtube,iZwbWz627aY,https://www.youtube.com/shorts/iZwbWz627aY,🛒Reusable Pet Hair Remover Roller #ChomChomRoller #PetHairRemover #PetHairRemoval,UC2H0lp66j4m7LgoNRlV8lxA,2026-09-20T06:29:33-07:00,2026-09-21T10:46:27.784512+00:00,901,2,,,,True,False
reusable-lint-roller,youtube,2y5QYUzx8Bw,https://www.youtube.com/shorts/2y5QYUzx8Bw,New Amazon Washing Machine Floating Mesh Lint & Pet Hair Catcher Unboxing! 🧺 EP - 161#Shorts,UC9VgE5ggFPdhQ11nizXwKaw,2026-09-20T04:30:22-07:00,2026-09-21T10:46:27.712404+00:00,1278,3,,,,True,False
reusable-lint-roller,youtube,xLiqHwTyTGA,https://www.youtube.com/shorts/xLiqHwTyTGA,It Literally Stuck to the Ceiling 😭#professionalcleaners #cleaninghacks #doghair #allclean #shorts,UCRG-UDsiuYeSUohydCf1-Dg,2026-09-19T10:00:05-07:00,2026-09-21T10:46:27.587531+00:00,2156,29,,,,True,False
reusable-lint-roller,youtube,TOvkPvy_Vug,https://www.youtube.com/shorts/TOvkPvy_Vug,You Need This Sticky Roller for Pet Hair!,UCOPQlN5GW09qFWs1vo55KSg,2026-09-20T21:57:36-07:00,2026-09-21T10:46:28.774278+00:00,1127,4,,,,True,False
reusable-lint-roller,youtube,04V_4PsOQvo,https://www.youtube.com/shorts/04V_4PsOQvo,The Most Satisfying Way to Remove Pet Hair from Your Couch! 🐶✨ #ad,UCBhUdlk5cTdyFGEabr0wLGw,2026-09-20T14:48:14-07:00,2026-09-21T10:46:28.706843+00:00,224,3,,,,True,False
reusable-lint-roller,youtube,pLyll3Rqqxw,https://www.youtube.com/shorts/pLyll3Rqqxw,The only pet hair remover you'll ever need! 🐈⬛️✨ #shorts #amazonfinds,UCvVdgkJ9X-jQMauitRWbq4Q,2026-09-20T09:03:18-07:00,2026-09-21T10:46:28.811792+00:00,286,1,,,,True,False
reusable-lint-roller,youtube,Y8M8ggAwjiw,https://www.youtube.com/shorts/Y8M8ggAwjiw,Everyone Is Buying This Pet Hair Roller and I Get Why 😳,UCbYm0UGtrP9qRTDoQZE69TA,2026-09-20T10:57:30-07:00,2026-09-21T10:46:29.841379+00:00,1902,9,,,,True,False
reusable-lint-roller,youtube,0a-Gn-Ipg0M,https://www.youtube.com/shorts/0a-Gn-Ipg0M,"It shaved off the fuzz, but wait until the end I accidentally opened the lint collector chamber",UClfksYRAfCVZAl0qTmdtCjQ,2026-09-20T17:00:32-07:00,2026-09-21T10:46:29.735976+00:00,625,1,,,,True,False
reusable-lint-roller,youtube,A_XwtrDxyck,https://www.youtube.com/shorts/A_XwtrDxyck,2 Useful Home Products Under ₹199 😍 | Lint Remover & Door Draft Stopper | #flipkartfinds,UCciMWwWUj6CjWDw_a7ipvmA,2026-09-20T06:58:27-07:00,2026-09-21T10:46:29.802772+00:00,507,2,,,,True,False
reusable-lint-roller,youtube,s4ZlOD2DTf4,https://www.youtube.com/shorts/s4ZlOD2DTf4,Tiny Beauty Find✨🩷Portable spring hair-removal tool 👀#MeeshoFinds #BeautyFinds #Meesho #Shorts #hair,UCswgM3Hlvo2nd0UIKExcvIg,2026-09-20T22:26:33-07:00,2026-09-21T10:46:30.556288+00:00,103,,,,,True,False
reusable-lint-roller,youtube,jEwElfiBhXI,https://www.youtube.com/shorts/jEwElfiBhXI,The Best Cat Hair Remover for Clothes and Pet Beds! 😻👕,UCattM3_Sb5RU9q-oCI9qHDg,2026-09-20T04:48:48-07:00,2026-09-21T10:46:30.606795+00:00,996,13,,,,True,False
reusable-lint-roller,youtube,77I39cghLqQ,https://www.youtube.com/shorts/77I39cghLqQ,This Tiny Lint Roller Is Surprisingly Powerful! 😳✨ Perfect for Winter,UCeyARaenurN5Fxmr0Cq71lQ,2026-09-19T23:03:21-07:00,2026-09-21T10:46:30.771745+00:00,42,2,,,,True,False
reusable-lint-roller,youtube,4HdWih8VTRo,https://www.youtube.com/shorts/4HdWih8VTRo,Reusable Kitchen Towels 🧽 Worth Buying? | Honest Review #meeshofinds #meeshohaul #kitchengadgets,UCAXxmFznUsvpEuC_ofh_hFw,2026-09-21T01:30:04-07:00,2026-09-21T10:46:31.620063+00:00,143,0,,,,True,False
reusable-lint-roller,youtube,2m6tfWMGlkg,https://www.youtube.com/shorts/2m6tfWMGlkg,ChomChom Roller Pet Hair Remover – Reusable & Easy to Use,UCYrro1N-ivbfPJ1riSm6pxQ,2026-09-19T16:03:37-07:00,2026-09-21T10:46:31.517592+00:00,356,4,,,,True,False
reusable-lint-roller,youtube,7TAkJfTyEGI,https://www.youtube.com/shorts/7TAkJfTyEGI,washing machine में बस ये डालकर देखिए 😍| #ytshorts #shorts #shortvideo @Meesho,UCWf7_vetkFNBuigUnQkhPNQ,2026-09-19T09:05:19-07:00,2026-09-21T10:46:31.794123+00:00,1011,8,,,,True,False
reusable-lint-roller,youtube,P6GvUSFe-ko,https://www.youtube.com/shorts/P6GvUSFe-ko,'@Meesho bow comb with mirror💕 #meeshofinds#ytshorts#viral#trending#unboxing#shorts#hairbrush#mirror,UC7K2NveErZIcpspYf_BJzLQ,2026-09-20T02:55:06-07:00,2026-09-21T10:46:32.449649+00:00,18575,353,,,,True,False
reusable-lint-roller,youtube,5mOQxnJCCVU,https://www.youtube.com/shorts/5mOQxnJCCVU,Ditch Your Gross Dorm Loofah! 🧼 Silicone Back Scrubber #shorts,UCm0cImStt44q4LlnZPsriDQ,2026-09-20T10:34:33-07:00,2026-09-21T10:46:32.515514+00:00,7,0,,,,True,False
reusable-lint-roller,youtube,VninMC8au5Q,https://www.youtube.com/shorts/VninMC8au5Q,Long Handle Soft Brush| #shorts #amazonfinds #bathroomcleaning #explorepage #subscribe #affordable,UC9q3jtTSPyL-T-xDEyCcWYw,2026-09-18T22:30:34-07:00,2026-09-21T10:46:32.873176+00:00,13,,,,,True,False
reusable-lint-roller,youtube,B5qq8jbD5CM,https://www.youtube.com/shorts/B5qq8jbD5CM,"Goodbye, Lint! The 9000 RPM Sweater Shaver That Makes Clothes Look New.",UCMzt5nS6kM_hmZTPLPb86MA,2026-09-19T07:39:48-07:00,2026-09-21T10:46:33.909451+00:00,15,0,,,,True,False
reusable-lint-roller,youtube,nG6zHccEBz4,https://www.youtube.com/shorts/nG6zHccEBz4,Stop Cat Shedding Instantly! Best Grooming Tool Revealed #cats #shorts,UCOPQlN5GW09qFWs1vo55KSg,2026-09-19T21:57:33-07:00,2026-09-21T10:46:33.408440+00:00,250,0,,,,True,False
reusable-lint-roller,youtube,6MW52M5N9y8,https://www.youtube.com/shorts/6MW52M5N9y8,I Was Lint Rolling 10x A Day Until This 😭🐾,UCbYm0UGtrP9qRTDoQZE69TA,2026-09-19T10:23:30-07:00,2026-09-21T10:46:33.707428+00:00,9355,28,,,,True,False
reusable-lint-roller,youtube,mZvas0nrV_A,https://www.youtube.com/shorts/mZvas0nrV_A,Stop Buying Sticky Rollers! Try This 4 in 1 Pet Hair Remover #cleaninghacks #petlover #catowner,UCRelcVRSN6MKfhn5O3gjdbw,2026-09-21T01:58:05-07:00,2026-09-21T10:46:34.432635+00:00,0,0,,,,True,False
